age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
67,6,517236,9,5,11,1,3,1,15234,1133,50,26,1
43,1,44443,10,0,6,0,1,0,3897,1897,46,22,0
52,0,223252,7,0,14,0,4,1,101906,2378,13,20,0
43,6,521740,5,4,12,5,0,1,26874,1997,23,18,1
38,2,408340,12,3,0,1,0,0,26806,1898,13,0,0
47,7,409818,5,6,9,5,3,0,15247,3044,59,35,1
52,8,272234,12,6,3,1,2,1,7980,1897,85,19,0
27,8,272259,4,2,5,1,1,1,102067,1140,13,34,0
33,1,518501,8,4,12,4,4,1,101970,1898,31,16,0
47,5,272790,7,3,3,0,1,1,26735,3043,36,27,0
52,7,520975,2,2,0,2,4,1,26768,2381,59,28,0
67,2,521438,3,6,13,1,0,0,3879,1898,85,7,1
21,5,222922,8,5,12,1,3,1,3886,0,40,40,0
74,0,113820,3,1,9,5,1,0,7978,1897,13,35,1
21,2,143187,8,3,12,5,1,1,15228,0,40,32,1
33,3,339006,15,1,8,1,3,0,26878,2375,13,6,1
43,8,114431,9,0,9,4,3,0,102091,0,23,11,1
47,5,222717,13,1,0,4,2,1,26811,3028,13,29,1
47,3,407677,5,3,9,5,3,0,26930,1897,85,34,1
27,8,520397,4,4,2,0,0,0,26944,3044,71,13,1
43,7,340084,4,5,1,0,0,1,3880,1136,13,26,1
60,7,223408,5,2,10,0,1,0,15242,1148,31,21,1
21,5,272522,10,3,13,4,0,1,26768,1664,46,20,1
27,5,521881,4,1,3,4,4,0,15210,1131,85,41,0
60,0,142447,1,1,14,4,1,1,3903,2380,85,41,1
38,4,223230,11,1,11,5,4,1,8025,1898,40,8,0
52,1,340434,12,1,3,1,1,1,26948,1665,36,17,1
38,4,339097,9,5,10,1,2,1,3851,3029,46,26,0
68,8,273092,3,3,2,2,2,0,26821,1896,13,13,0
60,6,340196,12,2,13,3,2,0,101979,3028,40,34,0
60,8,223174,9,3,11,1,2,1,7993,1137,50,35,0
38,3,44471,11,0,9,0,3,1,7998,1663,40,14,1
38,8,409148,4,5,0,2,2,0,0,2376,71,19,1
67,3,339776,8,3,4,3,2,1,3878,1997,40,35,1
74,0,188992,0,5,6,2,0,1,27003,1662,59,4,1
60,2,340160,10,3,3,2,2,0,26840,3058,59,8,0
27,1,114406,5,0,10,4,0,0,26805,1664,46,38,1
67,2,44660,9,3,1,5,3,0,26830,2379,31,13,1
52,8,142645,0,1,4,0,1,0,15220,1667,50,2,0
47,0,44579,15,4,3,4,1,1,0,1664,46,8,0
52,1,409221,13,3,4,1,2,1,101916,1140,85,27,0
21,7,113841,3,3,13,0,4,0,15207,1898,40,18,0
47,5,188740,15,3,3,5,0,0,7989,3029,71,30,0
60,7,272620,8,5,5,4,0,1,7940,1997,13,18,0
74,4,188639,7,3,10,3,2,1,8003,1898,36,11,1
27,3,188572,1,3,7,2,2,0,101879,2379,71,10,1
60,2,223054,4,6,11,1,2,0,101970,1667,46,12,0
38,3,44293,14,1,7,2,4,1,101989,1661,71,9,0
74,8,142878,10,1,11,4,0,0,0,1129,40,29,1
33,0,223146,0,1,9,2,3,1,3857,1998,13,15,1
60,8,272732,6,2,3,0,4,1,15229,1142,59,26,0
47,4,44685,0,5,2,1,2,0,15224,3055,31,39,1
47,1,339734,5,3,1,1,2,0,0,2373,13,24,0
21,2,223147,11,6,8,5,3,1,3844,1665,36,20,0
27,4,408720,3,5,12,4,3,0,0,3034,31,27,1
74,4,223090,13,4,0,2,0,0,0,1898,46,11,1
60,2,272522,11,3,4,1,1,0,8000,0,59,15,1
67,7,188918,7,3,7,2,4,0,3871,1662,71,8,1
47,1,44326,12,3,9,1,0,0,102064,1998,85,23,0
47,6,272535,13,4,2,3,2,0,26888,1998,36,19,1
52,6,188871,6,0,0,2,0,0,15242,1897,31,11,0
67,2,114408,8,0,9,0,2,1,101931,1662,46,7,1
47,7,188966,0,4,9,3,0,0,26907,1998,50,25,0
38,0,114045,0,5,11,2,3,0,8020,1663,23,31,0
43,6,272541,13,6,8,4,2,0,15234,0,46,33,1
27,1,272998,14,0,7,4,2,0,26831,1660,85,26,1
38,4,408578,5,1,12,2,2,1,0,3065,50,39,0
60,7,114195,11,3,13,3,1,1,0,2379,13,20,0
38,1,519849,8,5,1,5,4,0,102053,1897,23,31,0
21,1,114485,6,4,1,5,0,0,0,1135,85,31,1
74,7,44330,11,6,3,0,3,1,3878,1998,71,38,0
33,4,142630,9,0,14,5,2,0,101946,1660,46,6,0
47,6,338701,4,5,3,5,1,1,0,0,31,11,1
74,7,272715,3,5,8,0,3,1,101964,0,71,20,0
52,1,189261,0,0,6,5,4,1,26766,1134,36,22,0
33,2,142975,7,4,2,1,1,0,8000,0,46,18,1
67,3,114506,14,1,6,5,3,1,0,1897,36,32,0
74,3,519638,6,3,5,3,3,0,101895,3041,36,32,0
21,5,223278,14,0,8,3,1,1,3854,1140,13,36,0
27,4,223558,5,6,8,1,3,0,0,3065,50,14,0
60,7,44371,1,1,13,5,4,0,15224,2378,50,23,0
33,2,340571,13,3,2,3,3,0,0,1137,36,30,1
74,8,223285,3,4,13,2,4,0,0,2379,13,39,0
38,4,142622,12,2,6,0,2,1,0,3037,40,16,1
52,5,142262,13,1,4,0,4,1,7938,1997,40,19,0
47,4,223329,9,1,7,4,0,1,26809,1133,46,13,0
67,2,189242,6,4,14,3,1,1,3877,1135,13,23,1
21,2,44283,13,5,12,2,4,0,101853,1130,13,1,0
67,8,222984,3,0,9,0,3,1,26788,1998,46,27,1
27,3,114115,6,5,5,1,4,0,26875,1662,85,9,1
67,0,223130,15,3,0,4,0,1,102000,1998,36,18,1
74,6,44396,8,3,8,3,0,0,101955,2374,36,2,0
52,5,340061,14,5,7,4,0,0,0,1997,13,37,1
74,0,409489,1,2,4,4,1,0,3875,1126,40,13,1
67,5,189049,7,3,13,2,0,0,15229,3043,36,11,0
43,6,520568,12,1,5,3,1,0,101954,1142,59,2,0
60,0,519288,2,1,2,5,2,0,101875,1897,59,28,0
38,1,408284,6,1,7,3,2,1,0,0,85,2,1
47,1,114491,0,5,4,2,2,0,26785,1897,23,11,0
60,5,408319,14,1,13,0,4,1,101947,1666,23,7,1
74,3,188674,11,3,14,4,3,1,101952,1148,31,40,1
43,4,142774,2,4,10,3,2,1,101907,1998,23,40,1
47,6,340389,10,5,6,4,2,0,7998,1663,40,37,1
43,6,517838,15,2,11,0,4,1,101881,0,50,3,0
33,3,339747,8,3,5,2,3,1,15233,2383,85,28,0
74,7,223218,7,4,12,1,4,0,15220,1152,71,0,1
27,3,223127,5,0,0,3,1,0,0,2381,59,9,0
43,2,272255,12,1,12,0,4,1,3871,0,50,2,0
21,5,408643,14,4,14,2,3,1,3866,0,46,17,1
67,5,114326,14,0,11,5,4,1,0,1137,59,15,0
47,8,189267,0,1,0,1,1,0,7989,2378,50,26,0
52,8,189409,0,0,5,1,1,1,15249,1145,31,39,1
60,3,113672,15,4,2,2,3,0,7985,0,40,28,1
52,4,142510,9,2,7,1,3,1,26722,0,36,41,1
67,3,409442,5,0,5,1,2,0,3874,1897,59,20,1
43,3,409189,8,4,12,1,4,1,0,0,36,0,0
21,2,142765,15,0,6,3,2,1,15236,2377,59,19,0
74,8,113921,9,2,11,5,1,0,26794,1665,46,12,0
43,4,272425,10,4,11,4,0,1,15231,1126,50,27,0
67,7,339880,2,1,5,5,2,0,102069,3034,36,6,1
52,4,272758,5,1,12,3,2,1,3868,1130,50,32,1
60,4,142961,3,3,9,1,2,1,101824,1665,40,37,0
43,4,518325,10,3,6,2,3,1,7960,1117,31,15,1
60,6,340232,13,6,12,1,0,1,8002,2377,50,20,1
47,1,223198,15,4,3,0,0,0,15238,0,50,17,0
38,3,188923,1,5,7,0,2,0,7972,1998,50,37,1
38,2,188904,1,0,13,0,3,0,7990,1143,40,7,0
43,3,223539,12,3,0,1,0,0,15228,1997,46,13,1
33,4,519964,7,5,3,5,0,1,15250,3039,59,21,1
47,6,114072,6,5,12,3,2,1,101914,1140,46,18,0
33,3,409607,2,2,1,4,1,0,3912,1665,46,18,1
27,1,520655,11,6,4,1,2,1,3863,1998,13,5,1
33,2,142797,5,2,12,4,1,0,3860,1898,40,12,1
47,8,142839,15,6,2,3,0,1,0,3063,40,39,1
67,4,408679,12,5,1,3,2,1,3858,1665,46,27,0
47,5,272521,3,2,4,4,3,0,3864,1664,50,27,1
21,0,339702,14,6,7,2,0,1,7971,2379,13,14,0
67,3,223461,4,4,14,3,3,0,0,0,23,4,0
67,2,143119,11,1,1,4,0,0,0,3057,13,22,1
38,3,44330,1,0,6,1,2,1,101984,0,13,33,0
43,7,339506,14,6,14,4,3,0,0,1897,40,37,1
21,7,142670,11,5,0,4,1,1,7977,1133,40,36,1
33,6,340071,3,6,14,1,0,1,101907,0,40,33,1
21,3,44434,0,2,6,0,1,1,0,3057,50,35,1
67,1,340301,13,0,2,1,0,1,0,3052,13,29,1
21,3,339897,4,6,7,4,1,0,15233,3035,23,21,1
33,4,44272,8,5,1,3,1,0,102073,1153,50,30,1
21,3,143140,15,2,2,3,3,0,3871,1663,50,6,0
74,4,223213,7,5,6,1,1,1,15233,0,50,10,1
43,0,142806,10,4,1,0,1,0,3895,3047,23,28,0
43,7,223697,9,2,5,1,1,1,7992,1898,13,26,0
74,3,44286,5,1,11,4,4,0,26882,1897,31,33,0
52,7,113659,11,0,12,4,2,0,7994,1668,85,17,1
27,1,188888,3,3,7,2,1,0,26745,1663,50,41,1
43,1,223136,10,2,8,5,0,0,3899,1998,36,1,0
21,0,408982,2,4,6,3,1,1,101915,1997,40,11,0
60,3,520232,12,5,6,1,2,1,0,2376,59,33,0
33,3,142201,6,1,11,5,1,1,0,0,31,26,1
33,0,44543,6,6,0,1,1,1,15251,2378,23,12,0
38,6,113770,6,4,9,3,1,1,102008,1663,59,10,0
21,2,521385,1,6,12,0,2,1,3842,2376,40,14,1
47,3,224093,10,5,2,1,2,0,26805,1998,40,31,0
33,0,223204,0,5,11,2,3,1,7981,2380,40,15,1
67,0,113972,8,0,7,1,1,1,101984,0,71,33,1
33,7,223474,4,6,14,5,2,0,15229,0,59,21,0
67,0,44277,2,3,13,5,1,1,0,1666,31,39,1
33,5,143162,4,3,2,0,4,1,15252,1897,50,8,1
47,2,340243,13,0,6,0,1,1,26916,1664,46,29,1
38,3,518704,12,3,14,4,0,0,0,1132,85,40,0
43,3,339899,9,2,14,4,2,1,0,1134,23,34,1
47,7,44276,12,2,1,1,2,0,0,1897,31,8,0
27,7,272954,2,4,8,3,1,1,101879,0,13,24,0
67,8,272088,4,6,1,4,0,1,26813,1137,59,30,0
52,3,113938,5,1,11,4,4,1,3898,1143,71,35,1
52,5,339747,1,5,0,5,0,1,0,3077,23,3,0
52,6,44606,11,1,3,0,1,0,15239,1660,36,4,0
67,0,272434,8,6,3,5,0,0,8011,1661,23,30,1
43,5,142619,12,4,13,3,0,0,102072,1997,31,38,1
33,1,142995,14,4,0,0,4,0,3871,1138,31,35,1
27,4,143010,9,1,12,5,1,0,15231,3045,46,35,0
33,0,520219,11,2,11,2,1,0,0,0,36,38,0
74,5,519149,13,3,2,3,3,1,26861,2379,46,29,0
67,6,188731,0,4,5,1,0,1,15223,1897,50,7,1
38,7,142483,5,1,13,1,1,1,15239,1898,46,9,1
52,7,410626,15,4,4,4,1,0,102002,2377,85,17,0
27,6,114323,1,2,12,0,4,0,7993,2374,71,9,1
67,7,272530,0,1,0,4,2,1,15249,2379,71,7,1
21,5,142313,11,4,14,1,2,0,3863,1997,13,9,0
33,3,113598,5,2,9,1,2,1,3875,1997,46,39,0
47,6,44362,11,0,10,5,3,0,3863,1897,40,24,0
33,6,223128,5,0,1,5,0,0,7996,0,31,41,0
60,1,44330,2,2,1,1,3,1,0,1133,59,13,1
27,0,44312,8,0,3,2,4,0,15243,1897,85,21,0
47,1,409425,15,4,6,3,2,0,3863,0,60,23,0
27,4,142777,13,3,6,4,4,0,102031,1997,36,25,1
47,8,339876,3,1,12,1,4,1,0,2379,71,6,0
67,3,223343,1,4,13,2,2,1,15239,3031,40,24,0
33,5,44440,15,4,11,3,0,1,3876,1139,85,9,0
52,3,407592,8,3,3,3,3,1,101739,0,36,24,1
38,8,340237,4,6,3,4,3,0,101979,0,85,19,0
47,8,272076,12,6,9,3,4,0,7970,1142,36,16,0
21,7,143086,9,0,1,1,3,1,15216,2382,23,23,0
47,2,223332,7,5,7,4,4,1,3859,1897,23,34,0
47,5,339641,13,6,7,1,4,1,3853,1996,23,11,0
38,6,44319,12,5,6,3,0,1,7976,1997,40,0,0
33,6,43988,5,0,3,5,3,1,15221,1897,71,26,1
43,2,222541,1,2,6,5,4,1,15238,1665,59,1,0
43,5,339867,7,3,10,1,0,0,102009,1897,40,41,1
27,5,340781,8,5,9,5,0,1,26877,2380,71,15,0
33,7,142147,13,1,13,3,0,0,3827,1660,13,11,1
27,6,410317,8,5,7,1,3,1,15223,1660,36,10,0
52,5,223056,10,4,12,2,3,1,7965,1665,31,0,0
67,7,44237,4,1,14,2,1,1,15252,1144,13,28,1
33,3,272556,7,4,2,1,0,1,26813,3042,13,29,1
74,6,223338,13,5,7,1,3,1,0,1667,40,20,0
21,1,223271,11,0,7,1,3,0,15229,1898,71,15,1
43,3,339897,1,5,7,4,3,0,102033,1898,40,22,0
67,0,188891,10,2,13,2,4,0,0,1898,46,4,1
43,3,339728,1,1,3,5,4,0,26977,2378,36,36,0
27,7,272958,8,2,14,3,1,0,102020,1897,36,2,0
33,2,339985,0,4,3,0,3,1,3866,1898,71,32,1
33,3,223482,15,4,14,4,2,1,3860,1897,46,21,1
74,5,519924,8,6,7,5,3,0,3885,0,13,19,1
33,0,340203,2,0,3,4,4,0,15234,3019,59,30,0
67,0,520986,14,2,1,2,4,1,7984,0,50,12,1
33,6,188854,0,0,1,5,4,1,7977,2379,40,41,1
60,2,142884,7,3,5,2,2,0,102083,1126,40,12,1
47,8,409550,5,2,5,5,2,0,26876,1662,46,1,1
60,8,340552,8,4,12,3,1,0,26765,1997,40,5,1
33,3,339990,6,4,11,1,3,1,7976,0,40,40,0
21,2,271754,14,2,2,3,2,0,26834,1141,13,13,1
52,1,142769,4,5,10,2,2,1,0,1998,13,19,0
43,1,339450,1,4,6,4,1,1,101963,1664,23,25,0
67,3,44519,0,5,7,1,3,1,0,1663,13,5,0
43,6,410142,13,5,7,1,4,0,15216,1897,36,15,0
60,5,114695,0,2,5,1,2,1,3856,1898,40,30,0
21,2,44306,6,5,8,0,1,1,15247,1997,23,25,1
27,3,188762,4,5,0,5,1,0,3852,1662,40,39,1
38,8,271717,7,5,9,4,4,1,8018,1898,13,14,1
68,1,340963,7,4,4,0,1,1,3862,1898,13,31,1
38,6,142829,7,6,1,5,0,1,101913,1998,46,15,0
47,8,520225,5,1,12,4,4,1,7970,1997,13,25,1
33,3,410185,5,5,13,4,4,0,15218,2380,46,20,0
74,5,223172,13,2,14,5,1,1,3826,1997,31,30,0
38,6,408396,8,1,13,1,4,1,0,1144,31,2,1
52,7,521082,14,2,12,5,3,1,7984,1662,40,26,0
27,3,273041,5,3,9,2,4,0,7980,1898,71,14,1
27,1,340344,3,1,0,2,4,1,8011,1660,50,34,0
67,0,114317,2,5,12,2,2,1,7999,1898,50,30,1
47,2,519215,4,1,11,5,1,0,101859,1997,23,7,1
67,3,408667,12,0,10,1,2,1,101955,3027,40,40,0
21,1,519002,1,6,7,0,1,1,26940,1139,46,30,1
33,7,339558,0,0,4,4,4,1,26781,1132,71,32,1
47,7,408330,8,1,13,5,1,0,0,1666,85,27,1
47,0,113783,11,3,1,3,0,1,101917,2379,59,19,0
52,6,188861,6,3,7,4,3,1,8011,3045,31,20,0
43,4,520416,4,2,8,5,2,0,7980,1898,40,39,1
67,3,44381,11,6,10,0,3,0,3881,2380,50,2,0
38,7,44609,12,3,9,5,4,1,7946,3051,36,4,1
60,2,113922,13,3,14,4,4,0,3871,2379,13,3,0
67,1,340369,2,0,0,3,0,0,101991,1898,31,20,0
67,7,114061,8,3,8,0,2,1,102047,3036,40,29,0
47,5,522896,4,4,2,5,1,1,15243,1130,36,13,1
52,6,339278,1,3,8,5,0,0,3880,2376,40,7,1
33,0,272066,4,6,4,4,4,0,8019,0,40,10,1
27,1,143240,11,5,5,4,1,0,0,1134,40,26,0
52,8,273175,8,5,1,4,2,0,3857,1135,85,17,0
52,4,339823,15,2,14,1,3,0,15237,1998,23,5,1
67,0,113982,6,5,11,3,4,1,0,1996,50,27,0
27,8,113745,10,3,9,3,4,0,0,2377,13,15,1
27,5,519589,7,3,10,5,3,1,3844,3030,85,22,0
21,4,143021,2,4,5,3,1,0,26859,1998,13,26,1
21,1,409274,4,6,6,1,2,1,3910,1664,23,28,0
43,1,272473,13,4,3,4,2,0,3868,1898,36,1,0
74,1,44158,0,5,14,3,1,0,26806,1143,31,27,1
47,3,409323,0,4,6,4,3,1,101976,1661,31,0,1
74,7,518699,2,2,9,1,3,0,26886,1664,23,19,0
27,4,340018,12,5,14,1,3,0,7988,1666,59,31,0
52,7,188324,2,3,1,4,3,0,7963,1898,50,25,1
67,3,142931,9,3,14,5,1,0,8006,1897,71,27,1
38,5,113737,8,3,14,0,4,1,3864,3049,36,30,1
43,3,271965,6,6,10,2,4,0,7991,1898,50,6,1
52,0,44669,13,2,13,3,2,1,7987,1897,31,0,1
43,2,272303,14,2,3,5,2,1,8030,0,23,32,0
33,7,188886,10,0,3,2,4,1,7982,1897,71,14,0
52,6,340454,2,3,8,3,0,0,15236,3039,50,34,0
60,4,114216,1,3,8,2,4,0,7973,1997,40,14,0
74,5,272630,6,2,3,5,1,0,0,1663,59,38,0
27,1,188782,12,3,2,0,2,1,3878,1897,31,26,0
21,0,44171,14,0,5,3,3,0,15234,2385,46,40,0
60,0,44153,5,0,2,3,3,0,26882,0,85,2,1
27,8,44183,15,5,0,0,4,1,15226,3018,13,37,1
33,7,188999,3,5,9,2,3,1,15227,2374,36,9,1
60,7,519788,6,3,3,3,2,0,26706,0,71,8,1
67,0,113232,15,0,1,1,2,1,26776,1666,85,7,0
43,4,223241,4,3,4,3,0,1,7923,1661,36,9,0
74,2,223295,3,0,9,3,2,1,0,3022,13,15,1
21,5,340519,9,3,1,2,3,1,102006,0,50,40,1
27,0,223178,10,2,9,3,2,1,8031,1664,59,38,0
27,6,142415,4,0,5,3,0,0,15226,1898,23,7,0
21,2,340156,14,0,8,0,4,1,7952,1998,31,37,1
27,1,272348,12,1,13,3,2,1,15234,2376,71,21,1
27,5,44060,5,6,10,5,1,1,7961,1662,85,8,0
67,2,521306,14,1,13,0,2,0,26938,1130,40,4,0
52,2,339884,1,4,10,4,0,0,102034,1663,46,38,0
67,4,142490,12,4,14,5,4,1,3904,0,85,8,0
52,1,272707,7,2,8,0,4,0,101971,1998,85,27,1
21,2,517753,2,2,14,4,1,1,0,1660,59,20,0
33,5,113891,6,1,1,3,4,0,3869,1999,50,31,0
52,8,188795,9,2,9,1,1,1,7982,0,36,41,1
38,2,113695,11,0,11,2,3,1,3833,3050,46,16,0
74,4,44361,2,2,1,3,0,0,7980,3062,59,25,0
67,2,188965,9,4,12,1,4,0,8021,1663,50,27,1
67,6,407685,9,4,12,5,2,0,101969,2378,13,5,1
27,0,222818,1,4,14,3,3,0,26763,1124,40,40,1
52,0,44242,10,6,9,2,1,0,8034,0,71,30,1
67,8,44550,0,4,8,0,2,0,0,0,23,13,1
60,6,113762,15,1,8,0,1,0,101909,3030,85,30,0
38,6,518075,5,6,9,3,4,0,15224,1997,31,34,0
27,3,142747,2,0,12,4,3,1,101933,0,31,6,1
74,6,44108,13,1,6,5,4,0,0,2376,59,33,1
47,2,407993,9,3,1,5,3,1,7991,1665,85,35,1
74,5,188748,3,0,9,2,2,0,3919,1998,40,41,1
74,3,44465,9,4,2,5,0,0,0,1998,46,29,0
27,5,114132,14,1,13,2,1,1,101847,1667,40,34,1
60,3,522308,1,0,14,5,3,0,15236,2383,71,16,1
38,4,520742,2,3,0,3,1,1,26774,1133,50,41,1
27,5,338834,4,2,3,2,0,1,7999,1897,40,9,1
47,6,223270,3,3,8,0,0,0,7965,1999,46,34,1
21,1,272119,1,2,4,1,3,0,26775,1145,46,19,1
74,4,272155,14,5,9,0,3,0,0,1897,71,40,1
38,1,339845,13,5,3,2,1,1,0,1898,36,38,1
43,4,340258,11,2,12,1,0,1,3831,1998,46,38,0
27,4,44257,14,4,7,0,4,0,102091,1142,71,29,0
47,2,44592,9,0,5,2,2,1,26917,1659,36,13,0
27,5,142326,13,0,5,3,0,1,15213,1114,71,21,1
67,0,44171,0,0,8,3,2,1,15227,2379,59,3,1
21,7,114234,8,6,6,2,0,0,15237,0,71,26,0
74,6,520781,4,3,1,2,2,0,15239,3049,59,6,1
74,7,143050,13,2,0,5,2,0,7992,1897,31,10,0
67,5,44217,9,1,10,2,4,1,101866,0,50,3,0
60,1,519613,14,1,11,5,2,1,0,2377,23,41,1
67,1,518581,10,2,1,3,4,1,0,1997,23,24,0
67,8,188460,13,5,14,2,1,0,3878,3041,23,0,1
38,2,520214,8,5,6,2,1,1,3859,0,13,17,1
67,4,408652,8,1,4,3,1,0,7975,1898,23,7,0
21,0,142682,1,6,12,0,0,0,26770,1898,46,17,0
27,0,340970,4,6,12,1,2,0,0,1897,71,2,1
52,5,188651,1,1,7,2,1,1,15243,1997,40,28,0
67,6,339743,14,1,2,2,1,0,102002,2378,31,10,0
52,3,408515,4,2,9,1,1,0,0,3055,31,22,0
27,0,188913,7,6,13,5,3,1,3845,2377,71,8,0
27,4,142869,3,4,8,5,3,1,102093,0,36,25,0
60,1,520683,6,4,3,3,3,1,15210,2383,13,27,1
52,8,409958,5,3,1,0,3,0,15220,1898,36,1,1
43,6,114207,0,2,3,4,3,1,0,2380,85,5,0
47,1,272547,3,1,14,4,4,0,7988,1663,31,35,0
47,4,143371,9,2,1,0,1,1,102034,1998,36,27,1
38,3,223139,2,1,5,1,4,0,0,1998,36,37,0
60,0,142322,1,4,3,5,1,0,7966,0,59,3,0
21,7,44285,12,5,6,4,3,1,26922,1665,85,41,0
52,3,272247,1,6,10,4,2,1,3864,2379,59,38,0
21,2,114350,2,3,5,2,4,1,26712,1897,31,10,1
38,5,410532,2,3,2,0,1,1,7972,1897,36,32,1
74,5,340437,3,1,9,2,2,0,3856,1897,85,25,0
38,0,519014,10,3,5,0,1,0,0,2372,23,20,1
47,8,142216,3,0,8,0,4,0,3855,1661,23,21,0
52,8,271823,14,4,5,5,4,0,8004,1661,36,15,1
67,5,272302,4,1,7,5,2,0,101997,1997,40,31,1
27,0,188841,8,3,5,0,4,1,7986,1132,85,35,0
33,8,143254,14,5,13,0,2,0,15229,1664,50,39,0
21,4,339928,11,0,0,4,0,1,15216,3037,59,6,0
60,3,522397,12,1,7,0,3,0,7996,1148,46,17,1
27,3,272100,0,6,14,2,1,1,7973,1665,40,8,1
60,3,272917,8,1,1,2,1,0,102007,2377,50,41,0
33,1,223011,12,1,8,2,0,0,0,3032,13,24,1
68,7,114066,1,4,12,1,0,0,26850,1897,59,27,1
33,5,519067,9,2,0,4,4,1,26758,0,31,39,1
43,1,142173,15,6,12,3,1,1,26753,2373,23,31,0
60,3,142475,13,4,7,3,3,1,8004,1997,36,11,1
33,8,272282,7,4,14,4,0,1,15224,1897,31,9,1
74,0,222593,13,1,1,0,2,0,7950,0,71,11,1
21,6,223460,2,0,4,4,1,0,101845,2382,50,7,1
47,8,409607,3,4,11,1,3,0,3907,1664,36,34,1
27,2,142714,4,1,4,4,3,0,15231,1997,36,8,0
33,2,113879,7,6,5,2,1,0,7991,1127,50,1,1
67,2,408810,11,6,1,2,0,1,3862,1997,71,35,1
33,0,272934,4,6,5,4,0,0,26900,3061,46,9,0
60,6,521110,10,3,14,2,4,1,15254,1898,36,29,0
67,8,520274,10,0,12,3,4,1,102053,2379,46,12,0
38,2,223081,13,0,13,5,4,0,0,0,31,38,1
21,7,340504,9,6,10,2,3,1,15229,1661,46,22,0
21,8,44432,12,5,0,1,1,0,101913,2381,71,30,1
60,6,44444,10,0,14,0,0,1,101958,0,31,9,0
60,8,44251,2,4,3,2,3,0,15237,1661,46,39,0
52,2,521437,10,4,12,5,1,0,26946,1997,31,30,1
74,8,272910,9,1,10,3,4,0,3862,3052,23,6,1
27,2,519851,0,3,13,1,2,0,15255,1997,23,6,0
43,0,340133,13,5,14,2,1,0,0,2382,13,5,1
27,5,409537,13,3,4,2,4,1,0,2380,31,1,1
67,2,114796,8,3,1,4,4,0,26737,3056,31,40,1
38,1,272932,7,1,7,5,3,0,7972,0,13,4,0
21,6,339677,14,4,9,3,2,0,7991,2380,50,29,0
60,8,521946,8,3,6,0,3,0,102041,3021,46,9,0
21,8,44319,13,4,14,3,0,0,101984,1998,13,31,0
74,7,339458,4,5,2,1,2,0,15239,1145,71,4,1
52,5,222865,8,3,0,5,3,1,26782,2381,50,5,1
60,4,142644,10,6,6,4,2,1,0,0,23,25,1
43,0,44403,9,3,10,0,1,0,101873,1664,46,3,1
33,2,188992,1,2,6,0,4,0,101916,1898,13,10,1
74,1,340153,9,5,10,0,1,0,0,1997,13,4,0
43,2,142411,10,2,9,0,3,1,101922,1997,71,11,0
52,6,272527,12,1,8,4,3,0,15230,1897,31,0,1
67,2,44430,14,0,3,1,0,1,26852,2377,71,41,1
52,8,142763,14,5,7,4,1,1,15236,1898,59,36,0
27,2,189016,0,5,13,0,3,1,0,1149,40,25,0
67,3,340373,0,5,2,2,2,1,8022,1897,23,25,1
43,7,408372,9,4,4,5,3,1,8003,2377,36,28,0
38,3,188864,2,4,12,4,1,1,26815,0,50,31,0
33,0,222976,5,3,14,3,1,1,15250,1667,50,28,1
47,8,408766,6,3,2,2,0,0,7969,0,13,29,0
38,7,408103,15,0,10,3,3,0,0,2379,71,35,0
38,7,339691,5,6,2,0,2,1,26851,3027,71,33,1
47,8,408940,14,0,12,5,0,1,3883,0,23,24,1
67,8,518468,7,6,2,1,0,0,0,1897,13,16,1
33,6,143041,8,0,4,3,4,1,0,1898,23,24,0
27,2,409625,3,0,5,0,0,0,0,0,85,17,0
27,4,518709,6,2,7,0,4,1,0,2377,23,25,1
33,8,222947,15,6,7,2,2,0,15224,1148,13,13,0
60,5,113498,12,2,14,0,2,1,15227,1898,13,5,1
67,8,272447,8,5,4,3,1,1,15210,1136,50,40,0
33,8,188518,6,4,10,2,1,0,26862,0,40,12,0
21,2,272991,3,4,0,2,2,0,102119,1667,13,6,0
21,4,222693,2,3,13,1,4,1,26884,1997,46,26,0
21,4,114121,11,5,7,2,0,1,26859,3062,46,18,1
60,1,518630,15,1,0,4,3,0,26831,1898,23,36,1
21,2,44293,10,2,6,5,2,0,3905,1897,59,22,0
74,7,44455,8,3,12,5,1,1,3893,1667,59,11,0
21,1,142094,0,3,0,4,1,0,3867,2378,36,34,0
33,5,189159,6,5,12,2,4,1,3879,1998,31,3,1
67,6,188487,4,4,14,5,0,1,3853,1898,40,33,1
43,4,142885,9,6,5,2,2,0,8022,1997,50,13,1
27,0,409926,10,0,7,4,4,1,7957,1666,40,29,1
33,1,222762,7,6,7,5,4,1,15247,2382,46,22,1
43,4,222997,0,6,12,5,2,1,102003,1145,31,12,0
47,3,113868,9,1,8,5,4,0,101988,3029,50,6,1
47,3,521535,15,4,11,4,1,1,7953,1661,36,12,0
33,1,339831,3,2,10,1,4,0,3882,1125,40,39,0
52,8,142852,3,5,2,4,4,1,7984,0,85,0,0
21,4,113801,4,3,1,1,2,0,102013,1997,46,12,1
47,1,114080,1,2,10,1,4,1,15248,1659,59,25,1
27,6,409209,10,3,14,3,0,0,15233,2379,71,27,0
74,0,339919,13,1,14,2,0,0,101941,1997,31,37,1
