age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
36,2,160494,5,5,9,5,2,0,0,0,60,22,1
45,0,286354,12,4,9,4,2,0,56209,1980,40,4,0
20,1,159756,10,3,4,3,2,0,6448,1917,47,29,0
20,1,111118,11,4,3,1,3,1,6803,1897,54,20,0
36,5,305127,10,4,10,0,1,0,5725,0,34,22,1
35,0,297353,6,2,1,5,1,1,6239,1687,54,40,1
36,7,289310,1,1,11,0,3,1,5541,0,19,22,0
20,5,163160,13,0,8,1,0,0,4004,0,34,3,0
45,6,162520,14,1,13,3,0,0,7239,0,54,22,0
20,0,106921,5,1,10,3,3,1,0,0,56,22,1
36,7,49850,6,2,10,2,0,0,52524,1908,47,5,0
45,4,104667,13,5,8,0,2,1,0,0,47,34,1
30,7,220680,14,2,4,0,0,1,0,0,46,35,1
45,1,163108,14,6,7,3,3,1,64723,2098,18,14,0
45,6,302232,3,5,1,1,3,1,5858,1710,58,31,0
45,5,50331,10,3,7,2,0,0,0,1683,56,5,1
45,2,49527,8,4,1,0,3,1,0,1703,54,37,0
36,1,224987,15,4,7,3,1,1,65453,2034,55,39,0
20,1,165164,10,0,11,0,1,0,59774,1998,40,26,0
30,0,303820,2,6,3,0,0,0,61708,0,62,32,0
45,6,161492,8,0,0,1,1,1,65293,0,34,11,0
36,4,167042,10,2,13,0,0,1,0,1966,34,4,1
36,2,307210,4,3,2,1,4,0,72933,2041,40,3,1
20,0,108546,3,0,3,1,3,1,5692,1665,46,0,0
30,2,301480,13,2,5,3,2,0,0,0,40,35,0
20,2,50241,2,0,6,2,1,1,4309,0,33,40,0
20,5,163140,10,2,6,4,0,1,0,1663,19,9,0
36,6,226504,4,4,2,5,2,1,0,1983,46,36,1
30,0,108515,9,3,2,5,4,1,0,0,62,21,0
46,4,220074,10,0,9,5,0,1,4464,2002,47,24,0
30,1,112816,2,0,14,4,4,0,0,1694,34,11,0
30,4,225394,2,2,8,4,3,0,0,1984,40,20,0
20,4,165076,7,0,10,2,4,0,6458,0,40,29,0
20,6,47732,6,6,11,1,4,1,67130,1656,34,32,0
36,7,108011,8,1,6,3,1,1,0,1704,47,4,0
30,2,109418,5,0,10,5,4,0,61081,2051,47,31,0
45,7,159661,3,1,10,1,4,0,69691,1651,54,35,0
46,7,237795,0,5,8,2,1,1,0,1897,40,35,1
20,1,225942,9,1,11,2,1,0,0,2097,40,0,1
36,2,227449,7,2,9,1,3,0,0,0,40,0,0
30,7,221435,13,6,13,0,1,1,56461,0,59,9,1
36,2,306562,1,0,1,2,2,1,0,0,46,6,0
20,2,163016,4,2,6,0,0,1,3273,1921,17,3,0
20,1,50353,3,6,5,5,4,0,0,0,47,4,0
20,5,290546,10,4,14,5,4,1,0,1713,19,21,1
21,0,295492,9,5,0,3,2,1,0,0,40,16,0
45,5,300795,6,4,2,0,1,0,5907,1912,59,4,1
36,1,163574,8,2,3,1,0,1,0,2020,63,25,0
30,7,295068,0,2,1,0,2,1,5300,1913,17,8,0
20,0,52740,15,4,3,2,1,1,0,0,65,27,0
36,6,227115,14,1,14,0,4,0,5761,0,46,2,0
36,2,229009,2,5,9,5,1,1,0,0,63,25,0
31,1,295546,4,0,13,1,3,0,0,2001,54,1,0
36,4,51518,8,5,2,3,2,1,0,1960,18,31,0
20,1,227252,8,5,11,5,0,1,0,1707,59,30,0
30,6,163839,14,6,4,2,0,0,6127,1914,34,4,0
20,7,49251,11,4,14,0,0,1,5888,1903,54,33,0
20,7,230444,4,1,14,1,0,1,5156,1687,61,0,1
36,6,49161,8,1,13,3,1,0,6081,1705,54,6,0
30,2,220186,5,0,3,5,3,1,6924,1893,19,30,0
45,0,306853,15,1,6,0,4,0,56607,2000,61,22,0
35,6,50302,9,4,5,0,2,1,55047,1697,33,34,0
36,5,111511,8,2,7,5,4,0,0,1870,54,25,0
36,1,109046,11,1,3,0,4,1,68570,1977,46,3,0
36,7,162621,3,1,3,0,3,1,0,0,40,14,0
30,0,226397,11,2,8,5,0,0,0,1881,20,1,0
35,1,311554,0,3,12,3,4,1,0,0,40,24,1
45,0,46513,1,0,1,3,0,0,64333,2116,40,26,1
20,0,224803,4,6,11,0,4,1,0,0,47,20,1
20,6,161242,6,3,14,0,4,1,68641,0,47,40,0
46,7,46415,15,0,2,1,4,1,0,0,62,39,0
20,5,107461,11,2,8,1,0,1,68269,0,55,24,1
36,1,224485,8,4,11,0,3,0,4935,0,34,5,1
20,7,215889,13,0,12,0,3,1,0,1989,47,39,1
45,4,303948,12,4,14,4,4,0,0,0,33,35,0
36,2,229155,4,1,9,2,1,0,0,1902,60,33,1
30,2,49624,8,4,14,0,2,0,0,0,55,23,1
36,7,110977,3,0,8,0,4,1,5506,1734,18,21,0
46,7,230570,2,0,11,0,3,0,5520,1892,33,40,0
20,7,215220,9,5,1,1,1,1,0,0,20,0,0
30,4,110181,12,5,12,2,2,1,0,1682,67,40,0
20,5,164741,0,6,14,5,2,1,0,2042,61,3,0
20,2,48693,11,4,13,0,1,1,6933,0,34,21,1
36,1,45463,9,3,9,2,2,0,0,1898,47,16,1
20,5,105026,12,4,14,2,0,0,6154,0,55,29,0
45,1,307971,8,2,0,5,1,0,5265,0,32,31,1
45,0,108133,13,4,13,1,2,1,7145,0,33,33,0
46,7,112071,10,0,2,4,3,1,5482,2059,18,31,1
45,4,297043,8,6,2,0,2,0,0,1999,33,0,1
21,4,298773,6,3,4,3,1,1,4644,0,46,40,0
20,1,48581,12,2,5,3,0,0,0,1897,17,1,1
30,4,106510,5,5,6,3,1,1,71572,0,61,1,1
30,4,229842,9,1,8,0,1,1,6193,1999,47,37,1
21,2,48256,12,4,1,4,4,1,60916,2008,40,19,0
30,7,158294,2,1,3,0,1,0,0,0,33,33,1
36,0,47443,12,5,5,0,2,0,0,0,59,34,0
30,6,107981,12,2,6,1,3,1,5634,0,19,37,1
45,0,48970,8,4,8,0,1,1,0,1722,47,32,1
36,6,302382,10,4,4,1,0,0,0,0,33,23,1
20,6,49117,4,5,5,2,2,1,57232,1647,17,37,0
31,0,48616,3,2,4,4,1,1,0,0,61,33,0
30,6,228319,9,6,4,1,4,0,0,1916,47,26,0
36,4,51051,7,3,6,3,3,0,0,1705,33,36,0
45,2,296215,6,4,8,2,1,1,5466,1949,47,34,1
20,1,229974,7,6,7,3,2,0,66119,0,16,0,0
20,5,236276,2,5,7,5,0,1,59598,0,46,2,1
45,4,295341,7,1,5,1,4,1,0,1748,58,23,1
36,7,162355,9,5,10,3,1,0,65981,1903,34,39,0
36,4,160191,14,3,4,0,3,0,5991,0,40,21,0
45,1,49045,3,2,0,1,4,0,0,1681,40,16,1
35,7,110950,4,0,12,5,4,1,60687,1689,19,35,0
45,6,287496,6,4,9,2,1,0,0,0,34,39,0
36,2,50846,9,1,1,5,2,1,0,0,40,0,0
36,5,286071,13,0,1,3,0,1,5313,0,47,11,1
45,2,296145,15,1,10,2,4,0,0,0,40,21,0
20,0,232184,6,1,12,0,3,0,0,1971,19,4,1
30,4,297851,9,4,8,0,2,1,6745,0,61,30,1
30,2,226926,5,5,0,5,2,1,0,1892,47,23,0
45,0,226973,14,5,4,5,3,1,0,0,18,31,1
36,1,232132,15,4,8,5,4,0,0,0,47,27,0
36,4,219136,12,2,7,1,3,1,67650,0,33,34,0
36,7,286168,2,4,3,4,3,0,7493,2085,61,22,1
30,4,157306,3,6,13,0,1,0,5598,2028,47,23,0
36,4,216023,3,4,11,0,0,0,0,0,47,32,1
36,5,311525,6,1,10,4,0,1,6094,0,55,0,0
30,6,47068,11,1,7,2,0,0,0,0,40,23,1
36,6,287551,11,3,1,2,3,1,0,1682,63,6,1
20,7,306614,5,6,13,0,4,1,77640,1696,34,6,0
36,0,288831,9,1,12,4,1,1,64353,1897,34,16,1
30,2,218484,2,2,9,5,1,1,0,0,33,4,1
45,0,163889,10,3,0,4,4,0,5926,0,40,39,1
46,1,163334,8,5,10,2,2,0,50211,1894,53,25,0
20,2,106732,8,1,2,3,1,1,0,1663,47,24,1
20,4,110676,14,6,13,1,3,0,5309,1965,34,35,1
30,4,46784,7,6,2,2,0,1,5764,1723,40,11,0
30,7,111509,9,3,4,3,1,0,0,1906,40,32,0
30,4,160315,5,3,10,0,0,0,0,1909,40,34,1
20,7,49952,4,4,10,1,1,1,0,0,21,14,0
30,7,49561,4,1,14,0,2,0,0,0,20,39,0
30,5,294594,5,0,2,4,4,1,0,1695,34,32,1
36,6,161471,11,5,4,0,2,0,0,1687,18,19,0
36,6,108375,7,3,9,5,0,1,0,1670,62,37,0
36,2,228208,3,6,5,2,4,0,5312,0,55,6,0
35,0,297408,3,1,13,3,0,1,5178,1897,47,31,1
30,2,48792,6,2,9,5,4,1,0,0,58,20,0
36,7,307302,2,1,1,0,1,0,0,0,40,31,1
45,0,222071,7,6,10,4,4,0,61646,0,57,20,0
36,6,221289,12,4,5,0,1,1,5908,0,55,33,0
45,7,107895,9,6,5,2,1,1,6629,1907,34,24,0
46,7,292607,13,1,2,0,4,1,0,2001,19,1,0
45,4,112615,12,2,8,1,0,0,0,2009,34,29,0
30,6,109641,10,5,8,1,2,1,0,2087,47,0,1
35,6,162812,2,6,9,3,2,1,68764,0,33,29,0
36,1,106651,5,0,9,1,0,1,0,0,40,35,1
20,1,159804,3,3,14,0,4,0,0,1642,60,39,0
36,6,162079,11,6,5,0,0,0,5760,0,20,25,1
36,5,224578,2,3,2,2,1,1,5400,1973,65,11,1
45,4,110274,7,1,9,2,4,0,5916,2031,40,20,1
20,6,227538,11,0,4,1,1,1,0,0,46,24,1
20,5,164282,11,1,10,4,4,1,62431,1998,63,31,1
30,0,228721,12,0,7,3,3,1,4872,1687,61,9,0
30,1,50596,2,6,3,5,0,1,5394,1897,60,21,0
36,6,110405,13,2,4,0,4,1,0,1981,34,37,0
46,4,106967,13,3,10,2,1,0,0,2108,18,25,0
20,2,161044,13,6,9,1,0,0,0,1901,34,40,0
45,5,46699,5,3,9,1,0,0,64812,2090,61,30,1
36,4,109418,7,0,2,5,0,1,62188,0,58,32,1
20,4,229721,7,2,0,1,0,1,4845,1670,65,19,1
20,0,110301,3,3,9,1,0,1,5762,0,62,24,1
46,7,161194,15,2,8,1,2,0,0,0,46,39,0
30,5,304589,9,5,5,1,4,1,65080,1896,40,20,0
36,2,226058,13,5,8,3,4,0,0,1666,47,37,1
30,5,162169,12,2,4,4,4,1,61069,1920,59,4,1
45,2,47709,8,3,4,1,4,1,0,1897,18,2,0
46,0,48680,14,0,3,2,4,0,5515,1877,40,2,1
20,5,162646,10,0,3,0,1,0,66046,0,34,3,0
30,4,109167,3,4,7,4,4,0,4167,1896,55,4,0
30,6,283098,1,2,10,4,4,1,57294,1911,33,31,0
45,0,163049,6,4,9,1,4,0,6153,1908,59,11,1
35,7,297522,14,4,4,5,2,1,58050,1884,19,20,1
36,5,105975,2,0,13,4,4,1,0,1899,55,33,1
45,2,231032,9,3,9,4,0,0,3436,0,33,0,0
45,4,232692,3,0,6,1,4,1,4802,0,19,2,0
30,6,105888,5,6,0,1,4,0,6269,0,40,19,0
46,4,312287,4,6,7,4,1,1,0,1691,40,16,1
36,1,161450,14,1,6,3,4,0,57983,0,54,37,1
36,6,303586,6,6,4,4,2,0,68180,0,60,29,0
46,0,107509,1,5,6,1,3,0,0,0,18,31,0
30,4,159253,11,0,2,2,4,0,5536,0,17,27,1
36,6,108862,10,3,11,0,2,1,5292,1868,17,27,1
21,1,50383,12,3,7,1,0,0,56040,1906,47,40,0
36,6,163823,11,5,2,2,3,1,53157,1882,40,27,1
36,4,222578,2,4,2,3,4,0,4517,1692,33,2,0
20,2,164787,1,0,8,1,2,0,0,1914,19,37,0
20,4,222222,6,6,13,2,3,0,0,0,19,31,0
45,2,160807,4,0,7,4,2,0,4796,1900,33,20,1
30,2,112326,12,3,5,1,4,1,0,1705,62,32,0
30,2,103896,2,3,2,5,4,1,0,1972,33,21,0
36,7,109209,13,0,9,2,2,1,7007,0,34,16,1
20,6,162720,9,6,4,2,4,1,0,1654,54,35,1
45,4,108849,14,3,13,4,2,0,55753,1928,34,27,1
35,0,162550,0,3,12,0,0,1,0,0,46,33,1
30,4,224258,8,4,9,0,1,0,5340,1908,55,19,0
30,1,45771,2,2,5,2,3,0,0,0,47,23,0
20,1,160504,10,3,8,1,2,0,0,0,54,5,0
30,6,161809,1,0,2,1,3,1,0,1891,54,32,1
30,1,288159,15,2,12,1,0,1,0,1671,34,33,0
20,5,107365,11,6,5,2,2,1,0,0,46,9,0
20,5,296657,9,0,6,0,4,1,5392,0,60,35,0
20,1,223603,2,4,9,5,0,0,0,0,57,26,0
31,0,49353,2,4,0,4,0,1,0,2125,21,16,1
36,1,48391,2,3,14,0,1,1,0,0,54,4,1
45,2,107581,8,1,0,5,2,0,0,1742,34,4,1
30,1,162541,3,2,14,0,1,1,0,1892,55,27,0
30,5,296510,14,0,4,1,3,1,63351,0,56,1,0
46,1,50174,8,0,2,1,4,0,4983,1667,62,16,0
30,6,107076,8,4,13,1,0,1,0,0,54,14,1
30,5,107651,8,1,2,4,3,1,0,0,46,37,0
46,4,50056,3,6,1,0,1,1,0,0,16,6,1
45,0,49373,11,0,13,0,0,1,5154,2030,18,37,0
45,7,50403,7,2,5,5,1,1,4744,0,56,8,0
20,2,162706,12,5,2,1,3,1,6818,1893,47,25,0
20,4,217368,9,2,11,0,4,1,5538,0,47,21,1
20,0,107282,11,3,14,2,4,1,0,1652,40,39,1
35,1,106479,5,1,14,5,2,1,7008,1899,46,9,0
30,4,223742,12,1,10,2,3,1,0,1908,19,9,0
30,7,298795,2,0,14,5,4,0,63854,1909,40,6,0
20,2,159731,7,1,1,2,2,0,5156,1658,54,32,1
36,5,50690,12,1,9,1,3,1,0,0,63,30,0
35,7,294415,10,1,6,5,2,0,5509,0,40,35,1
20,0,226256,6,6,5,4,3,1,0,0,47,34,1
30,4,47150,6,2,1,4,1,0,63691,1684,55,22,1
35,2,222901,1,4,2,2,0,1,0,0,63,32,1
30,2,161800,8,5,13,4,4,0,5775,0,40,6,0
20,2,48310,5,1,9,0,2,0,0,1895,18,25,0
20,4,107678,12,4,4,3,0,0,0,0,55,30,0
20,5,45996,14,4,12,0,3,1,6363,0,40,31,1
30,2,159527,0,2,11,2,4,0,0,0,20,31,0
30,5,109065,5,2,10,2,2,1,6024,0,19,1,1
30,6,295005,4,2,10,2,4,1,0,1641,34,29,0
36,0,161158,11,2,7,4,1,1,0,0,20,40,1
31,4,46369,8,6,0,2,3,1,0,1678,19,1,0
20,4,103382,9,6,8,2,1,0,5614,1890,18,20,0
30,4,46671,8,0,2,1,0,0,0,0,56,16,0
36,4,232011,7,6,7,0,4,0,0,0,55,25,1
36,1,232640,15,2,12,4,0,1,0,0,61,1,0
30,4,226160,9,0,14,0,3,0,0,0,20,3,0
45,7,112426,10,5,6,4,1,1,0,1682,19,3,0
36,0,223350,4,5,5,4,1,0,0,1659,54,20,1
46,7,164184,8,5,2,1,4,1,0,1948,40,4,0
36,4,300821,0,5,0,4,4,1,59997,0,40,0,0
36,1,304083,9,2,11,0,3,0,0,0,40,5,1
30,5,294888,9,1,12,3,2,0,0,1918,40,27,1
36,2,160482,9,5,7,3,3,0,60741,2028,40,1,0
45,4,304078,14,2,2,1,2,1,3089,1994,47,16,0
36,2,164243,13,5,7,2,3,1,67047,0,40,8,0
36,2,162945,10,4,12,5,3,0,5722,2044,40,35,1
45,5,163561,0,3,2,4,0,1,0,1688,40,31,1
20,7,226290,3,2,3,1,3,0,0,1652,33,31,1
30,1,159553,11,0,1,2,3,1,5112,1718,33,35,0
20,4,223736,10,0,12,3,2,0,60240,2024,60,3,1
36,6,103158,6,3,10,4,2,1,0,0,34,19,0
20,1,303325,10,5,0,1,3,0,0,2021,59,40,0
36,5,109273,1,1,3,3,0,1,4101,0,60,32,1
36,7,222837,0,2,11,3,4,1,0,2048,60,39,0
45,7,50036,4,1,5,0,0,0,64873,1915,33,26,0
21,1,161296,15,1,3,4,3,0,64486,1882,47,27,1
36,0,107901,14,1,6,5,1,1,4580,0,60,29,0
30,5,47466,2,2,1,3,1,1,62659,0,40,0,0
36,4,164132,4,0,7,1,4,1,5408,1982,58,32,1
30,5,50660,9,3,5,0,4,1,0,0,17,19,0
45,7,163074,15,3,10,0,1,0,0,0,34,8,0
30,1,228085,9,6,13,0,0,1,0,0,46,26,0
46,2,108204,13,6,3,3,1,0,0,1978,18,31,1
30,2,227815,0,1,11,3,1,1,0,0,56,8,1
46,6,164395,3,0,2,1,1,1,4428,1969,58,39,0
36,6,46654,9,5,10,5,3,1,0,1911,20,29,0
30,4,164870,12,0,7,1,0,0,0,0,60,8,1
45,1,307769,8,2,9,0,1,0,0,2014,19,5,1
20,2,161978,1,6,2,3,2,1,61643,0,34,39,0
21,4,301248,5,4,11,2,4,0,5983,0,40,9,0
45,5,222717,6,3,14,5,4,0,0,1892,19,1,1
20,4,164271,3,4,10,5,2,1,0,1685,59,8,0
45,5,109448,2,5,9,2,3,1,0,1858,40,8,0
20,1,49278,12,1,5,5,3,0,0,1870,34,14,1
45,0,221886,13,5,2,2,4,1,7252,2004,55,0,0
30,1,164262,1,6,4,0,0,0,0,1676,63,35,0
36,2,50591,7,6,1,2,4,1,0,1906,34,23,1
20,0,164175,1,6,14,3,1,1,5842,1918,34,14,1
20,0,308400,13,5,12,0,4,0,5940,0,33,1,1
21,7,105818,14,4,10,0,0,1,0,2018,62,37,0
20,4,48341,1,1,13,4,2,1,57778,1961,40,22,0
30,1,109502,7,6,14,3,4,1,5024,0,47,34,1
36,4,231434,7,4,11,0,1,1,0,0,56,22,1
30,4,105863,13,0,9,3,1,1,61742,1665,55,19,1
21,2,166272,7,3,4,3,4,1,0,1932,47,5,0
30,7,106785,8,4,13,3,1,0,0,2042,55,30,0
20,4,314408,8,3,11,1,0,0,3628,2091,46,26,1
45,2,108385,0,4,4,0,1,1,0,2020,61,2,0
36,2,105728,13,4,0,0,1,1,65495,1651,40,30,1
20,1,108760,15,5,8,4,4,0,4746,1914,54,6,0
45,6,159837,12,1,14,2,0,0,5668,1990,58,9,1
30,5,295072,14,4,3,1,4,0,0,1897,40,23,0
36,0,226074,12,5,14,1,0,0,6189,2031,40,11,1
21,7,230472,11,3,7,3,4,1,57756,0,19,36,0
20,7,51323,15,1,4,1,3,1,52127,2059,55,37,1
30,7,159240,3,5,11,5,1,0,0,0,33,37,1
30,0,289512,1,1,12,4,4,0,0,1999,40,36,1
36,2,227112,13,6,5,3,1,0,7018,1904,55,31,0
30,2,108766,1,4,0,1,2,0,67320,1989,40,29,0
20,0,162775,9,5,8,2,4,0,0,2033,54,34,0
20,6,295710,14,2,10,2,4,1,4936,0,46,34,1
36,6,48993,15,1,3,3,3,0,65989,0,33,9,1
36,6,231000,0,2,8,4,4,1,52524,2013,33,22,0
30,6,164984,6,6,9,2,1,1,4872,2066,18,2,1
30,2,107124,14,4,14,3,1,1,4135,0,47,8,1
36,0,290366,1,6,2,5,0,1,6422,2039,47,14,0
36,0,303648,1,1,14,1,2,0,6356,2062,60,0,0
45,6,161357,5,6,4,1,3,0,6563,0,53,3,0
46,5,291833,10,4,6,3,4,1,0,0,54,37,1
30,4,226744,0,5,12,2,1,0,67333,2005,65,21,0
46,4,159698,15,6,4,3,0,1,4150,1953,40,30,1
20,5,162167,3,0,9,3,0,1,0,2007,40,24,0
30,4,296508,9,3,4,4,0,0,0,0,33,33,0
20,5,230043,4,6,3,2,0,1,7112,2086,33,14,0
36,1,310761,11,4,10,1,3,1,71306,0,60,31,1
30,4,108072,10,3,14,3,2,0,87945,0,55,36,1
36,7,164379,8,6,12,2,0,0,4413,1685,18,1,0
20,7,161775,9,0,12,1,3,0,0,0,19,16,1
36,0,111483,7,1,14,2,2,0,0,1916,33,25,1
36,1,159182,2,5,4,0,1,1,5013,1879,34,32,0
45,1,230877,8,5,9,3,4,0,0,1700,53,9,1
45,5,224094,4,2,12,1,4,0,0,2035,17,33,1
45,2,225381,5,1,8,3,1,1,0,0,47,31,1
30,0,162891,7,3,5,3,2,1,65891,2053,35,16,0
30,7,226383,3,4,3,1,0,1,0,1892,61,27,0
30,5,227893,15,5,5,0,4,1,58626,2077,47,23,1
20,0,48800,6,5,1,2,2,1,0,0,47,37,1
45,6,111057,1,1,6,0,3,1,0,0,55,33,0
30,6,232129,5,5,10,5,2,1,5170,0,33,22,1
21,2,224763,7,4,11,2,3,1,0,2041,54,5,0
30,4,111152,1,1,8,2,3,1,0,1668,55,26,1
35,5,105224,8,5,0,0,2,0,5860,2081,55,36,0
30,1,163488,14,5,14,2,0,1,0,0,40,33,1
30,7,114791,15,0,2,0,4,1,0,1898,40,20,0
30,2,49900,15,2,5,0,4,1,0,2097,60,29,0
31,2,112633,4,0,9,1,2,0,6333,1907,61,24,1
20,6,222369,4,5,5,2,0,0,5791,0,47,3,0
36,2,51667,0,0,2,0,4,1,6610,0,40,23,1
31,1,48344,6,3,4,1,4,0,57104,2040,18,1,1
45,1,112175,6,3,10,3,1,0,0,1686,40,37,0
21,6,164299,9,3,13,0,0,1,0,0,65,5,1
46,6,47211,7,0,3,4,0,1,0,0,54,26,1
45,5,47273,2,2,7,1,3,1,5150,0,46,2,0
46,0,292202,9,0,14,5,1,1,0,1888,60,5,1
46,6,228074,0,5,5,5,0,0,63885,2050,46,22,1
45,4,306733,2,4,11,0,4,0,0,2053,60,26,0
20,6,164440,11,2,13,0,3,0,0,1721,40,25,1
45,0,305604,8,4,3,5,4,1,5541,1894,40,35,0
30,1,48937,11,1,7,5,4,0,0,1912,64,8,0
20,4,308078,11,5,12,5,3,1,0,1882,47,9,1
31,5,107567,13,2,8,5,0,0,0,1749,60,40,0
46,4,47517,4,4,4,1,2,1,5089,1882,33,32,1
36,2,48020,3,4,1,3,4,0,0,1702,33,3,1
21,5,233251,13,0,0,4,4,0,62308,1918,34,30,0
20,0,48789,0,5,2,0,4,0,5019,0,47,36,0
30,6,52041,9,4,6,5,2,0,7391,1727,63,11,1
45,7,163062,4,1,6,1,4,0,5296,2096,20,8,1
36,2,108782,9,3,1,5,4,1,66527,1693,61,0,1
30,2,298854,14,0,9,1,4,1,0,0,61,9,0
36,2,48739,3,4,8,3,0,1,53139,0,62,32,1
30,6,50492,4,4,4,2,2,1,0,0,40,23,0
36,4,227973,9,2,9,0,4,1,56066,1712,18,14,1
30,2,105961,2,4,3,0,4,1,6464,0,34,0,1
45,7,106965,1,6,5,1,4,1,0,1695,61,39,0
46,4,224452,14,0,10,3,4,0,59156,2014,21,35,0
36,4,109546,3,0,4,5,1,1,0,0,40,14,0
45,6,108070,8,3,10,1,2,0,64274,0,55,24,1
30,2,301576,0,3,1,4,0,1,0,1962,55,24,1
20,0,162611,9,4,9,4,0,0,4272,1935,33,40,1
45,0,227361,7,3,8,2,1,1,5850,0,34,11,0
20,0,298335,9,3,9,3,2,0,5793,1923,61,37,1
36,5,224906,4,6,14,2,2,1,5543,0,33,31,0
20,6,299363,11,4,1,1,1,1,63111,1903,47,20,0
20,6,48230,12,5,12,0,2,0,63600,1878,40,34,1
46,1,229403,0,4,10,0,4,1,4604,0,34,16,0
36,4,227884,1,6,10,3,0,1,0,2078,33,6,1
36,1,309792,0,1,8,5,0,1,0,0,55,20,1
45,0,110668,0,4,3,1,4,0,6183,0,61,39,1
21,4,105919,14,4,11,0,0,0,68531,2038,19,4,1
35,1,161972,14,0,12,2,4,1,0,1897,55,1,0
45,5,47882,9,4,4,1,2,0,0,1698,56,40,0
45,7,106016,14,1,8,4,1,1,53247,1919,40,14,0
20,7,159944,7,1,14,4,2,0,4927,0,40,6,0
30,4,300218,13,1,13,1,1,0,0,0,18,33,1
30,0,163488,3,0,12,2,2,1,61737,0,40,24,0
36,7,164479,0,2,8,2,3,1,0,0,46,0,1
45,6,164632,4,2,11,0,1,1,0,0,34,9,1
21,6,223690,10,6,8,4,0,0,0,1905,47,31,1
36,0,226669,7,1,11,4,4,0,5493,2088,46,14,1
21,4,218613,2,1,13,3,2,1,0,1999,17,14,1
36,1,235381,2,2,10,0,3,0,5411,0,40,34,0
36,2,47513,13,4,1,0,0,0,61316,1685,58,29,0
20,0,160374,1,3,12,1,2,0,4928,2009,47,4,0
30,5,284425,8,3,0,4,3,0,0,2035,61,39,1
20,5,287454,8,5,8,3,2,0,5042,0,46,11,1
20,7,311868,7,0,13,4,1,1,71070,1719,59,31,0
45,0,228097,11,2,3,5,0,1,4975,0,47,14,0
45,6,106434,8,1,13,1,0,0,0,2088,62,9,1
45,5,161951,3,6,8,4,3,1,57449,1890,46,27,0
36,1,110414,10,6,10,0,4,1,74902,2020,59,35,0
35,5,51052,10,0,8,2,4,0,0,1696,47,31,1
20,5,307202,7,2,7,0,1,0,0,1891,55,39,1
30,4,49483,15,5,9,2,3,1,67766,1892,19,29,0
45,0,112322,14,4,7,1,4,1,6511,1939,47,9,1
20,7,163605,5,4,8,3,2,1,5641,0,40,37,1
30,7,164395,10,4,8,4,0,1,52972,0,33,9,0
20,2,107789,6,1,11,3,2,1,54728,1910,34,35,1
30,6,114667,1,2,12,5,2,0,68290,0,40,27,0
30,0,47609,2,1,9,4,3,1,6028,0,47,8,0
30,4,301390,3,3,14,0,1,1,59160,0,40,4,1
20,7,106349,4,2,11,1,4,1,0,0,55,35,1
30,0,47544,13,2,13,1,1,1,0,1895,40,32,0
46,4,107707,4,4,5,0,2,0,0,0,47,23,0
36,6,230909,0,3,4,4,2,1,73568,1884,40,37,0
30,0,294492,12,2,4,3,4,0,5666,1667,63,39,1
30,6,164559,6,3,5,2,1,1,0,0,62,9,0
36,4,222344,0,1,14,4,3,1,0,1996,33,14,1
45,4,163431,2,0,2,4,4,0,6009,2110,46,6,0
20,7,297380,11,0,6,3,3,1,64255,0,40,22,0
36,5,163480,8,4,10,2,0,0,5737,1883,20,23,1
30,5,49688,6,1,8,3,2,1,0,1985,59,1,1
30,0,106595,12,0,7,4,3,1,5421,0,54,5,0
20,4,111954,10,5,9,1,1,1,0,0,16,26,1
30,1,107633,11,4,10,3,0,0,0,0,40,8,0
36,5,109099,15,4,13,2,1,1,0,1887,46,32,0
20,6,104646,15,3,10,3,1,1,0,1964,40,37,0
45,7,161640,7,0,13,4,0,0,4969,1689,60,33,1
20,4,48588,12,5,10,4,2,0,68069,0,58,27,1
31,7,109060,11,1,0,4,0,0,0,1646,33,4,0
36,6,302109,14,0,13,1,4,0,0,0,54,2,1
31,5,164619,8,2,0,1,1,1,0,1899,34,0,0
30,1,225516,8,1,2,2,2,1,77044,2128,55,23,0
30,5,226032,1,4,7,3,3,1,0,0,34,16,0
30,7,219468,4,0,11,3,2,1,5822,2050,54,33,0
30,2,162507,2,6,4,4,0,0,53501,0,55,34,1
45,6,289894,14,1,3,2,0,0,0,1671,34,40,1
20,4,162769,1,0,11,1,2,1,0,2058,47,6,0
45,0,295708,2,5,8,2,4,0,5692,0,35,40,1
45,5,290689,9,4,2,3,2,0,64265,1676,34,1,1
20,6,165864,3,1,11,2,0,1,0,1943,55,32,0
30,5,220395,8,4,7,1,0,1,60941,2117,46,3,1
20,4,111853,9,2,14,4,2,1,57268,0,47,3,0
20,2,108104,7,3,5,2,0,1,0,1952,54,30,0
45,1,288855,7,4,0,0,4,0,5753,1696,61,0,0
20,6,225558,0,0,2,0,3,1,6087,1871,47,20,1
30,2,223558,1,2,11,5,2,0,5385,0,19,29,0
30,2,297605,9,2,13,2,4,0,0,2055,64,36,0
31,7,294263,0,4,14,1,3,1,0,0,40,2,1
36,7,108105,1,6,3,3,4,0,5388,1955,47,37,1
46,5,48606,12,1,9,0,4,0,0,1889,33,40,1
30,7,160035,11,6,6,3,2,1,0,0,40,27,0
21,1,46739,2,6,3,3,1,0,0,2044,20,16,0
