age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
66,0,116257,15,2,0,0,4,1,0,0,58,39,0
18,4,151783,11,2,4,0,4,1,0,0,40,39,1
20,4,430200,7,4,10,1,4,1,0,0,40,39,0
54,4,233333,2,5,1,1,4,1,0,2374,48,39,1
59,4,143538,15,2,8,0,4,1,0,0,31,39,0
21,4,231224,15,4,10,3,1,0,0,0,30,33,0
41,4,235400,9,2,4,0,4,1,0,0,50,39,1
20,4,238844,11,0,6,3,4,1,0,0,59,39,0
37,0,89180,15,2,0,0,4,1,0,0,46,39,1
24,4,181097,9,3,5,1,4,1,0,0,59,39,0
19,6,274752,15,4,14,3,4,1,0,1618,30,39,0
33,6,174529,11,2,8,0,4,1,0,0,58,39,0
31,4,45147,0,2,8,0,4,1,0,0,46,26,0
25,4,323724,15,4,3,1,4,1,0,0,40,39,0
34,4,384134,15,0,10,3,4,1,0,0,40,39,0
39,2,19717,15,0,8,4,4,0,0,0,40,39,0
41,5,367571,11,4,0,4,1,0,0,1631,40,28,0
19,6,271793,11,0,3,3,4,1,0,0,70,39,0
36,4,205164,15,0,9,4,4,0,0,0,40,39,0
66,4,195676,0,6,5,4,4,1,0,0,23,39,0
61,4,127608,11,0,8,4,4,1,0,0,40,2,0
65,2,39359,11,2,8,0,4,1,0,0,58,39,0
19,6,280473,0,3,5,3,4,1,0,1644,30,39,0
35,4,191519,11,0,1,4,2,0,0,0,40,39,0
20,4,283223,11,2,3,0,4,1,0,0,59,2,0
25,6,112387,11,2,1,0,4,1,0,0,40,31,0
38,4,285328,2,2,3,0,4,1,0,0,46,3,1
68,4,172267,0,6,10,4,4,1,0,1640,18,39,0
33,6,150578,15,2,4,0,4,1,0,0,63,39,1
36,6,271602,11,2,8,0,4,1,0,0,60,39,1
19,6,394493,15,4,14,3,4,0,0,0,31,39,0
36,4,274267,9,2,10,0,4,1,14948,0,36,39,1
43,0,155407,15,2,0,0,4,1,0,0,46,39,1
45,4,139370,11,2,4,5,2,0,0,0,40,39,0
21,4,227165,15,4,14,3,4,1,0,0,30,39,0
44,4,147723,11,2,4,0,4,1,0,0,46,39,0
26,4,399000,15,3,5,3,4,1,0,0,59,39,0
21,4,131259,11,4,14,3,4,1,0,0,57,8,0
50,0,185075,8,2,0,2,4,1,0,1988,40,39,1
45,4,297842,8,2,3,0,0,1,0,0,46,39,0
40,6,140831,11,2,4,0,4,1,0,0,22,39,0
36,4,137352,11,2,3,0,4,1,0,0,61,27,1
25,4,188501,9,4,4,1,4,1,0,0,22,39,0
68,4,134182,11,2,12,0,4,1,0,0,46,39,0
21,0,177108,0,2,0,3,4,1,0,1641,71,39,0
35,6,136869,11,2,8,0,4,1,0,0,71,39,0
55,4,41924,0,5,8,3,4,1,0,0,47,39,1
26,4,320956,5,3,7,4,4,1,0,0,40,33,0
35,2,168704,11,0,8,4,4,0,0,0,40,39,0
26,4,403079,9,4,10,1,4,1,0,0,40,39,0
52,4,199276,12,3,8,3,4,1,0,0,31,39,0
57,4,491904,2,5,8,1,4,1,0,0,48,39,1
41,2,134877,15,2,4,0,2,1,0,0,40,27,0
23,4,406237,7,3,10,1,4,0,0,0,40,39,0
36,4,173339,15,4,10,3,4,0,0,0,36,39,0
22,4,181986,7,4,10,1,4,0,0,0,36,39,0
67,4,175070,9,2,4,0,4,1,0,0,40,39,0
20,0,178499,0,6,0,3,4,0,0,1630,21,39,0
69,4,185812,9,2,12,0,1,1,0,0,23,3,1
67,4,183684,9,2,12,0,1,1,0,0,23,39,0
26,4,276620,11,3,14,3,4,1,0,0,40,39,0
76,4,182882,12,2,4,0,4,1,6741,0,81,39,1
64,4,147871,11,2,7,2,4,0,0,0,40,2,0
21,4,255627,15,4,9,3,4,0,0,0,30,39,0
50,4,196697,12,4,10,3,4,0,0,0,30,39,0
40,4,186975,15,2,4,0,2,1,0,0,40,3,1
59,4,52569,12,2,3,0,4,1,14775,0,45,39,1
30,4,194089,15,2,12,3,4,1,0,0,22,39,0
53,4,265246,0,5,8,4,3,1,0,0,46,26,0
35,2,81587,11,2,4,4,4,0,0,0,40,39,0
59,4,205894,9,4,10,1,4,0,0,0,40,3,0
39,7,94552,15,2,4,3,4,0,0,0,40,39,0
36,4,218211,5,0,8,4,4,1,0,0,40,39,0
37,2,52179,11,2,8,0,4,1,0,0,40,39,0
21,4,310527,0,2,6,3,4,1,0,0,29,39,0
24,4,428730,11,3,1,1,2,0,0,0,35,39,0
45,4,136954,11,2,4,0,4,1,0,0,45,39,0
41,4,158077,11,0,8,4,4,0,0,0,40,39,0
20,6,416150,11,4,14,3,4,1,0,0,60,39,0
26,4,419838,15,4,7,3,4,1,0,0,50,39,0
24,4,204790,9,2,3,0,4,1,0,0,46,39,0
33,4,224866,9,4,12,1,4,1,0,0,24,39,0
37,6,254911,11,2,3,0,4,1,0,0,64,39,1
23,0,129776,15,2,0,5,2,0,0,0,40,39,0
21,6,279707,11,4,14,3,4,1,0,0,30,39,0
22,4,205155,12,0,12,3,4,1,0,0,30,39,0
59,4,220043,12,2,10,4,4,1,6621,0,50,39,1
57,4,147706,11,0,8,0,4,1,0,0,40,39,0
34,2,102438,11,0,8,4,4,0,0,0,40,39,0
19,4,115155,11,2,6,3,4,1,0,0,57,39,0
26,4,202971,9,2,10,3,4,1,0,0,22,3,0
37,4,111194,11,2,2,2,4,0,0,0,40,37,0
32,4,186673,9,0,4,1,4,0,0,0,40,39,0
31,4,219478,15,2,4,5,4,0,0,0,36,39,1
20,4,425555,15,4,14,3,4,1,0,0,40,39,0
21,4,315544,0,0,5,3,4,1,0,0,30,39,0
65,0,118578,15,2,0,0,4,1,0,0,45,10,1
65,4,119110,11,2,7,0,4,1,0,0,21,39,0
27,4,189205,9,2,5,1,1,1,0,0,22,22,0
33,4,240199,15,2,10,3,4,1,0,0,35,39,0
69,4,190910,9,2,4,0,1,1,0,0,21,39,0
61,4,149922,0,2,7,0,4,1,0,0,40,39,0
20,0,304574,11,2,0,3,4,1,0,1637,4,39,0
20,4,436525,11,4,8,4,4,0,0,0,30,39,0
25,4,351682,9,4,8,3,4,1,0,0,25,39,0
22,4,170185,15,4,8,1,4,1,0,0,31,39,0
19,4,407351,15,4,4,3,4,0,0,0,22,39,0
65,4,397410,5,2,7,0,4,1,0,0,40,39,0
51,4,619687,0,2,8,0,4,1,0,0,46,39,1
35,2,90295,11,2,3,0,4,1,0,0,60,39,0
37,2,333517,7,0,8,4,4,0,0,0,40,39,0
36,2,109740,11,2,3,0,4,1,0,0,60,39,0
41,6,130737,11,2,14,0,2,1,0,0,40,5,0
28,4,434501,7,0,10,1,4,0,0,0,40,39,0
24,4,252432,11,4,8,4,4,0,0,0,37,39,0
43,4,193903,11,2,3,0,4,1,0,0,46,39,0
28,4,282348,11,2,3,0,4,1,0,0,46,14,0
40,0,97687,15,2,0,0,4,0,0,0,40,39,0
34,6,164219,11,2,8,0,4,1,0,0,59,39,0
53,4,44504,0,2,5,0,1,1,0,0,57,36,1
20,4,164894,11,2,14,3,4,1,0,1679,60,39,0
24,4,131998,11,0,8,4,4,1,0,0,40,39,0
24,4,461489,11,0,1,1,4,0,0,0,36,39,0
43,4,213522,11,2,4,0,4,0,0,0,40,39,1
21,4,109793,8,5,1,1,4,0,0,0,31,39,1
27,4,307381,0,5,8,1,4,1,0,0,48,39,1
58,4,279448,2,5,8,1,4,1,0,0,47,39,1
43,4,252643,15,2,12,0,4,1,0,0,25,39,1
58,4,226031,12,2,10,0,4,1,0,0,40,9,1
43,0,268699,15,2,4,0,4,1,0,0,45,39,1
40,4,226597,15,2,4,0,4,1,0,0,47,39,1
45,4,300496,11,2,3,0,4,1,0,0,46,33,0
20,6,286628,11,4,3,1,4,1,0,1619,40,39,0
37,4,236911,11,0,8,4,4,0,0,0,59,39,0
69,4,194121,9,2,12,0,1,1,0,0,20,12,0
35,6,135894,11,2,8,0,4,1,0,0,62,39,0
21,4,364801,11,4,3,3,4,1,0,0,30,39,0
23,4,219726,9,2,5,4,4,1,0,0,45,39,0
20,4,221684,15,4,8,3,4,0,0,0,18,39,0
35,2,143183,11,0,8,4,4,1,0,0,40,39,0
32,4,198011,9,4,4,1,4,1,0,0,60,39,0
49,6,138844,2,2,5,0,4,1,0,2380,58,39,1
55,4,67614,10,5,1,1,4,1,0,2391,47,39,1
28,4,124255,11,2,4,0,2,1,0,0,40,2,0
27,4,183393,9,4,4,2,1,1,0,0,40,0,0
25,0,34772,15,2,0,3,4,1,0,0,44,39,0
55,4,256449,5,0,8,3,4,0,0,0,19,39,0
45,4,201860,8,2,4,0,4,1,0,0,46,39,1
42,4,224654,9,2,4,0,4,1,0,0,75,39,1
36,2,115314,11,2,6,0,4,1,0,0,60,39,0
20,4,277745,11,2,6,3,4,1,0,0,58,39,0
23,4,177549,15,4,12,3,4,0,0,0,22,39,0
40,4,216520,8,2,3,0,4,1,14973,0,47,26,1
20,4,310710,15,4,8,3,4,1,100450,1631,29,19,0
37,4,267455,2,2,3,0,4,1,3777,0,47,39,1
20,4,225971,11,2,3,0,4,1,0,0,57,39,0
21,4,32485,15,4,8,3,4,0,0,0,25,39,0
31,4,184135,11,2,3,0,4,1,0,0,40,11,0
60,4,192073,9,2,4,0,4,1,0,0,50,39,0
20,4,116436,15,4,10,3,4,0,0,0,31,39,0
39,4,49013,2,2,3,0,4,1,25309,0,61,39,1
26,4,44488,15,2,12,0,4,1,0,0,60,39,1
21,4,197248,7,0,8,1,4,0,0,0,31,39,0
25,4,163968,11,0,3,3,4,1,0,0,60,39,0
20,0,281531,11,4,0,3,4,1,0,1627,19,39,0
25,4,110145,5,4,10,4,4,0,3408,0,36,5,0
25,4,222118,11,4,3,1,4,1,0,0,46,39,0
19,4,377015,15,4,8,3,4,0,0,0,30,39,0
20,4,244180,11,4,14,3,4,1,0,0,21,39,0
38,4,471193,0,2,8,0,4,1,0,0,47,39,0
43,4,115025,9,2,4,5,4,1,0,0,40,39,1
36,0,108078,5,2,0,0,4,0,0,0,40,39,0
40,6,127861,11,2,4,0,4,1,0,0,46,39,1
41,4,151525,9,2,4,0,4,1,0,0,23,39,1
29,4,33402,15,2,4,3,4,0,0,0,36,39,0
21,6,196983,0,4,0,3,4,1,0,0,17,39,0
25,4,41106,15,2,4,2,4,0,0,0,45,39,1
21,0,216984,0,2,0,4,4,1,0,1635,4,39,0
23,4,77501,15,4,1,2,4,0,0,0,40,40,0
33,4,161526,9,2,10,4,4,1,0,0,20,4,0
48,4,384588,7,0,10,1,4,0,0,0,40,39,0
44,0,134309,11,2,0,0,2,0,0,0,40,39,0
39,7,81391,15,0,4,4,4,0,0,0,40,39,0
24,4,126595,7,4,10,4,4,0,3043,0,36,35,0
37,2,33997,11,0,8,4,4,0,0,0,24,39,0
25,4,278196,12,4,10,3,4,1,3163,0,58,39,0
27,4,265867,11,0,8,3,4,1,0,0,30,39,0
26,0,148455,15,2,0,0,4,1,0,0,59,39,0
21,4,297391,11,3,3,3,4,1,0,0,45,39,0
24,4,122303,9,4,10,1,4,1,0,0,40,4,0
19,4,199729,15,4,8,3,4,1,0,0,58,39,0
48,4,253104,11,0,8,4,4,0,0,0,36,39,0
57,4,134277,11,2,3,0,4,1,0,0,60,39,0
27,4,43649,15,2,12,0,4,1,0,0,22,39,1
21,0,262015,11,3,0,4,4,1,0,1625,30,39,0
22,2,288335,11,2,1,4,4,1,0,0,47,39,0
20,4,51476,11,2,3,0,4,1,0,0,61,39,1
24,4,55823,15,4,10,1,4,0,0,0,36,39,0
64,4,146975,9,2,4,0,4,1,0,0,22,39,1
74,4,148738,0,6,12,4,4,1,0,0,40,39,0
19,6,129476,11,2,4,0,4,1,0,0,50,39,0
23,7,153095,15,4,10,1,4,0,0,0,36,39,0
40,4,289192,11,2,3,0,4,1,0,0,47,39,0
26,4,515500,15,4,8,4,4,0,0,0,35,39,0
69,0,115034,11,2,0,0,4,1,0,0,70,39,0
21,0,299121,0,4,0,3,4,1,0,1631,71,39,0
24,4,157984,7,3,10,3,4,1,0,0,36,39,0
46,4,258191,11,0,7,4,4,1,0,0,40,39,0
21,4,266988,15,2,5,3,4,1,0,0,58,39,0
56,4,194134,15,0,8,4,4,0,0,0,40,39,0
44,4,206125,15,2,4,0,4,1,0,0,50,39,1
51,4,206697,11,0,8,4,4,1,0,0,40,39,0
43,4,206041,12,2,4,0,4,1,7777,0,50,39,1
50,4,138157,9,2,4,5,4,0,0,0,20,39,1
69,6,184882,0,3,5,4,4,1,0,1650,10,39,0
39,6,136254,11,2,8,0,4,1,2830,0,61,39,0
61,4,120357,13,3,7,4,4,0,0,0,40,26,0
20,4,246884,11,3,8,3,4,1,0,0,68,39,0
25,4,403549,11,4,14,1,4,1,0,0,58,39,0
53,4,282513,0,2,8,0,4,1,0,0,47,39,1
54,4,197405,10,5,2,1,2,1,0,2387,46,39,1
21,4,447275,11,4,8,3,4,1,0,0,21,39,0
41,4,193987,12,2,10,0,4,1,0,0,40,39,1
34,4,83905,11,0,7,4,4,1,0,0,40,39,0
32,4,196887,9,2,10,0,4,1,0,0,23,39,0
25,4,100419,11,4,14,2,1,1,0,0,40,0,0
39,0,147677,11,2,4,0,2,1,7338,0,20,39,1
36,4,138946,15,2,4,0,4,1,0,0,40,39,0
38,6,99537,11,2,6,0,4,1,0,0,40,39,0
20,0,122003,11,2,0,3,4,1,0,1626,16,39,0
19,4,198705,15,0,12,1,4,1,0,0,63,39,0
26,0,107896,15,2,4,2,4,0,0,0,40,39,0
41,4,485224,2,5,8,4,4,1,0,2855,47,39,1
44,4,137736,11,2,14,0,1,1,0,0,40,3,0
36,4,456310,5,0,8,4,4,1,0,0,40,26,0
45,4,228659,15,2,4,0,4,1,0,1989,46,39,1
20,4,265473,15,4,8,3,4,0,0,0,30,39,0
45,4,214989,15,4,8,4,4,0,0,0,35,39,0
20,0,176039,15,4,0,3,4,0,0,1635,3,39,0
35,2,89622,11,0,8,4,4,0,0,0,36,39,0
45,4,122138,11,2,4,2,2,1,0,0,36,39,0
20,4,265917,11,4,8,3,4,0,0,0,30,39,0
50,4,180313,9,2,12,0,1,1,0,0,19,36,1
59,4,120504,11,2,14,0,4,1,0,0,60,39,0
46,4,267147,11,2,4,0,4,1,0,0,40,39,1
49,4,242883,11,0,8,4,4,0,0,0,40,39,0
35,2,48661,11,0,11,3,4,0,0,0,30,39,0
19,4,215680,15,4,1,3,4,0,0,0,36,39,0
37,4,258354,11,2,13,0,4,1,0,0,40,39,0
38,4,696810,8,2,3,0,4,1,0,1898,40,39,0
21,0,277729,11,4,0,3,4,1,0,1617,29,39,0
21,6,127499,15,2,3,0,4,1,0,0,46,39,0
21,0,106128,11,6,0,4,4,0,0,1630,15,39,0
42,4,140397,11,2,4,0,4,0,0,0,40,39,0
46,2,224774,10,2,4,0,4,1,0,1897,46,39,1
37,2,155408,11,3,8,4,4,1,0,0,40,39,0
34,4,177739,9,2,10,2,1,1,0,0,40,0,0
25,0,112761,11,4,0,3,4,0,0,0,16,39,0
18,4,139619,11,4,10,3,4,0,0,0,30,39,0
26,6,435599,11,4,3,3,4,1,0,0,59,39,0
19,4,269014,0,4,8,3,4,1,0,0,30,39,1
29,4,197861,9,2,10,3,4,1,0,0,24,39,0
62,4,362095,9,2,10,0,1,1,0,0,40,3,0
40,2,94622,11,2,4,0,4,1,0,0,40,39,1
36,4,139337,11,2,1,0,1,1,0,0,40,17,0
49,4,237554,9,0,8,4,4,0,0,0,59,39,0
19,6,268279,11,2,3,3,4,1,0,0,58,39,0
37,4,136264,15,2,4,0,4,0,0,0,40,39,0
35,2,126631,11,0,8,4,4,1,0,0,40,39,0
20,4,130617,11,4,2,3,4,1,0,0,30,39,0
19,4,282757,15,4,4,3,4,1,0,0,17,39,0
40,2,114699,11,0,8,4,4,1,0,0,40,39,0
43,4,56803,15,2,8,3,4,0,0,0,31,39,1
66,4,133945,11,2,4,0,1,0,0,0,46,35,0
36,6,124751,11,2,3,0,2,1,0,0,61,39,0
35,6,113806,2,2,5,0,4,1,3186,0,60,31,1
56,4,314794,9,4,10,1,4,0,0,0,19,39,0
62,4,183858,9,6,13,1,4,1,0,0,40,39,0
24,4,394981,15,4,10,4,4,0,3319,0,36,39,0
36,4,272379,11,2,3,0,4,1,0,0,40,39,0
37,4,157370,15,0,7,3,4,1,0,0,40,39,0
60,4,145667,11,0,8,4,4,1,0,0,40,39,0
19,4,402243,11,4,14,1,2,1,0,0,60,39,0
38,4,37083,2,2,3,0,4,1,0,0,47,39,1
26,4,195417,8,2,2,2,4,1,0,0,23,39,0
20,4,356166,15,4,3,3,4,1,0,0,30,39,0
62,4,488613,15,2,7,0,4,1,0,0,40,39,0
47,6,276560,11,2,3,0,4,1,0,0,40,39,1
37,4,111391,15,4,1,3,4,0,0,0,40,39,0
31,4,166708,0,2,8,0,4,1,0,0,31,39,0
58,4,402736,7,0,8,4,4,0,0,0,40,39,0
26,4,472286,13,4,8,4,4,0,0,0,30,26,0
41,7,101265,11,2,4,5,4,0,0,0,40,39,0
36,4,44417,2,2,3,0,4,1,0,2366,61,39,1
24,4,144994,15,2,5,0,4,1,0,0,46,39,1
51,4,254881,11,2,14,0,4,1,0,0,40,3,0
21,4,270287,15,4,14,3,4,1,0,0,58,39,0
24,4,88216,11,4,1,2,1,0,0,0,40,0,0
49,4,118053,15,2,12,0,4,1,0,0,45,30,1
35,6,252764,11,2,3,0,4,1,0,0,61,39,0
19,4,425121,11,0,8,3,4,0,0,0,31,39,0
64,4,189477,9,3,12,1,4,1,0,0,23,39,0
45,0,102074,8,2,0,0,4,1,0,0,40,39,0
66,4,121287,9,2,4,0,4,1,0,0,40,39,0
24,4,134231,11,4,1,1,3,0,0,0,36,11,0
36,4,185451,11,0,8,4,4,0,0,0,40,39,0
20,6,288450,11,4,14,3,4,1,0,0,59,39,0
55,2,67977,10,5,1,1,4,1,0,2389,62,39,1
52,6,292748,15,2,5,0,4,1,0,0,47,39,1
44,6,273665,8,2,3,0,4,1,0,0,46,39,1
35,2,141025,11,2,3,0,4,1,0,0,46,39,0
37,4,692875,11,3,8,3,4,1,0,0,45,39,0
64,0,35901,15,2,0,0,4,1,0,0,50,39,0
26,4,560757,11,4,3,3,4,1,0,0,60,39,0
35,4,153510,15,5,10,3,4,0,0,0,35,39,0
33,4,193270,11,2,3,0,4,1,0,0,40,3,0
39,4,160685,15,2,3,0,4,1,0,0,61,39,0
24,4,60536,15,4,3,3,4,1,0,0,40,39,0
71,4,150740,0,6,10,4,4,1,0,1634,13,39,0
37,6,139298,15,2,4,0,4,1,0,0,46,39,0
25,4,229028,8,5,2,2,4,1,0,0,40,39,0
26,4,111615,15,4,5,3,4,1,0,0,40,39,0
20,0,98769,0,6,0,3,4,0,0,1622,18,39,0
41,4,134394,11,2,3,0,4,1,0,0,40,27,0
27,0,65489,15,4,0,5,4,0,0,0,40,39,0
36,0,85931,15,2,0,0,4,0,0,0,40,39,0
40,4,568489,15,2,3,0,4,1,0,0,61,39,1
25,4,43444,15,2,3,3,4,1,0,0,60,39,0
26,4,363148,15,4,14,3,4,1,0,0,40,39,0
42,0,102226,15,2,0,0,4,1,0,0,45,39,1
20,0,103660,11,4,0,3,4,0,0,1628,16,39,0
38,4,403739,7,0,10,1,4,0,3143,0,36,39,0
45,0,131331,15,2,4,0,4,0,0,0,40,39,0
58,2,44927,11,2,8,0,4,1,0,0,88,39,0
38,4,280485,11,2,3,2,4,1,0,0,40,39,0
25,4,108372,11,4,13,2,4,1,0,0,40,33,0
64,2,113952,11,2,1,0,2,0,0,0,40,17,0
63,4,106009,11,2,8,0,3,0,0,0,40,39,0
37,2,35028,11,0,8,4,4,0,0,0,40,39,0
39,4,225698,9,2,4,0,4,1,0,0,50,39,1
22,4,196988,9,4,4,1,4,1,0,0,60,39,0
52,4,40546,2,2,3,0,4,1,0,0,46,39,1
49,4,419729,11,0,8,1,4,0,0,0,40,39,0
25,6,257635,15,2,14,0,4,1,0,0,62,39,0
26,4,145237,12,4,10,3,4,1,0,0,60,36,0
61,4,120931,11,5,8,4,2,1,0,0,40,39,0
47,6,135076,11,2,3,0,4,1,0,0,59,39,0
46,4,135993,11,2,4,0,2,1,0,0,58,3,1
40,4,99246,15,2,4,0,4,0,0,0,40,3,1
48,4,192299,9,2,4,0,4,1,0,0,40,3,0
41,4,240795,9,2,4,0,4,1,0,0,50,39,1
43,4,255429,12,2,4,0,4,1,6956,0,40,39,1
33,4,175287,9,2,4,5,4,1,0,0,40,39,0
35,2,378325,11,0,1,3,4,0,0,0,40,39,0
58,4,214220,0,2,8,4,4,1,0,0,70,39,0
24,4,144676,15,2,4,0,4,1,0,0,47,39,0
41,1,85650,11,2,0,2,4,0,0,0,40,39,1
19,4,258040,11,3,8,3,4,1,0,0,30,39,0
27,4,533563,15,3,3,3,4,1,0,0,60,39,0
56,4,134033,11,0,8,4,4,1,0,0,40,39,0
57,4,116392,15,0,8,4,4,0,0,0,27,39,0
63,0,106448,11,2,0,0,2,0,0,0,40,17,0
66,2,166089,11,2,11,0,4,1,0,0,40,39,0
57,4,192885,9,2,4,0,4,1,0,0,73,39,0
65,4,191966,11,2,12,0,1,1,0,0,79,3,0
44,6,130472,11,2,4,0,2,1,0,0,40,27,0
36,2,137132,11,2,8,0,4,1,0,0,40,39,0
21,0,77092,8,5,1,2,4,0,0,2771,40,39,0
19,6,285749,0,5,8,4,4,1,0,1625,30,39,0
19,4,223163,15,4,8,3,4,0,0,0,19,39,0
52,4,265808,11,2,3,0,4,1,0,0,45,39,1
57,4,433558,5,2,7,0,1,1,0,0,40,3,0
47,4,184508,9,2,12,0,4,1,0,0,26,39,0
64,4,135448,9,2,4,0,4,1,0,0,22,39,1
36,4,129074,11,2,3,0,4,1,0,0,45,39,0
66,4,168373,0,6,5,4,4,1,0,0,23,39,0
34,2,125097,11,0,10,3,4,0,0,0,40,39,0
36,4,140619,15,2,2,0,4,1,0,0,59,27,0
47,4,239040,9,2,4,0,4,1,0,0,46,39,1
21,4,198005,11,4,1,1,4,1,0,0,40,40,0
43,2,124163,11,2,3,0,4,1,0,0,60,39,0
36,4,128036,11,0,8,4,4,0,0,0,40,39,0
71,4,144867,12,6,4,4,4,1,7753,0,21,39,1
44,4,160825,8,2,3,0,4,1,0,0,40,26,1
43,4,225164,11,2,3,0,4,1,0,0,60,39,1
20,6,313672,0,3,5,3,4,1,0,0,74,39,0
21,4,518098,11,4,6,3,4,1,0,0,30,39,0
24,4,218294,15,4,10,3,4,0,0,0,30,39,0
36,4,117090,11,2,3,0,4,1,0,0,47,39,0
35,4,143236,15,4,10,5,4,0,7042,0,37,19,1
44,1,148748,11,2,12,0,4,1,0,0,58,39,1
25,4,41563,11,2,3,3,4,1,0,0,57,39,0
23,4,121535,11,4,3,1,4,1,0,0,40,39,0
31,4,198756,15,4,5,2,4,1,0,0,21,39,0
37,4,507574,5,0,8,4,4,1,0,0,56,26,0
54,4,245291,10,5,1,1,4,1,0,2402,48,39,1
72,4,162518,0,6,13,1,4,1,0,1633,40,39,0
57,4,31915,2,5,4,3,4,1,0,0,48,39,1
38,4,562728,15,2,3,0,4,1,0,0,45,39,1
36,4,287486,13,0,8,4,4,1,0,0,47,26,0
40,7,144034,9,2,4,0,4,1,0,0,50,39,0
42,4,223196,9,2,4,0,4,1,0,0,24,39,1
20,4,201602,5,4,9,4,4,0,0,0,34,29,0
63,4,139513,0,6,13,1,4,1,0,0,84,39,0
62,4,163952,0,6,12,4,4,0,0,0,22,39,0
28,4,308435,15,2,8,0,4,1,0,0,87,4,0
19,6,283791,11,2,1,3,4,1,0,1627,6,39,0
53,4,276278,0,2,8,0,4,1,0,0,46,39,0
37,4,99062,11,2,3,0,4,1,0,0,59,39,0
59,4,269865,11,0,8,4,4,0,0,0,31,26,0
57,4,511693,4,0,8,4,4,0,0,0,40,39,0
31,4,200796,9,2,10,3,4,1,0,0,59,39,0
20,2,306376,11,4,6,3,4,1,0,1626,19,39,0
37,6,248675,11,2,8,0,2,1,0,0,58,39,0
25,4,136697,15,0,8,4,4,0,0,0,59,39,0
22,4,167829,15,5,10,1,4,0,0,0,40,39,0
27,0,158778,11,6,14,4,4,1,0,1622,40,2,0
61,4,166903,12,6,10,4,4,1,25175,0,19,39,1
36,4,121381,11,0,8,4,4,0,0,0,40,39,0
38,4,532079,0,6,8,4,4,0,0,0,40,39,0
70,4,152024,0,6,13,1,4,1,0,1633,40,39,0
22,4,159346,15,4,10,3,4,0,0,0,40,39,0
38,4,204432,12,2,4,0,4,1,0,0,23,39,1
66,2,163737,11,2,8,0,4,1,0,0,40,31,0
24,4,290774,15,2,3,0,4,1,0,0,46,20,1
25,4,332794,7,3,10,4,4,0,2581,0,40,8,0
37,2,35591,11,0,8,4,4,0,0,0,40,39,0
71,5,156320,0,6,5,4,4,1,0,1642,40,27,0
27,4,87309,0,2,5,0,4,1,0,0,40,39,0
40,4,118567,11,2,3,0,4,1,0,0,58,39,0
34,2,274180,11,2,8,0,4,1,0,0,59,39,0
26,4,152045,11,4,6,3,3,0,0,0,59,39,0
60,4,233045,10,5,1,1,2,1,0,2423,47,39,1
40,2,137107,11,2,4,0,4,1,0,0,50,39,0
36,0,69609,15,2,0,5,4,0,0,0,40,39,0
36,4,441341,7,0,7,1,4,1,0,0,40,26,0
18,4,113804,12,4,10,3,4,1,0,0,58,39,0
33,4,181960,9,2,4,2,1,1,0,0,40,0,0
19,4,344274,9,4,10,1,4,0,0,0,40,39,0
23,4,155043,15,4,10,3,4,1,0,0,36,39,0
37,6,144712,11,2,8,0,4,1,0,0,59,39,0
38,4,140225,11,2,8,3,4,1,0,0,60,39,0
40,7,126263,11,2,4,0,4,0,0,0,40,39,0
64,4,133102,11,2,12,0,4,1,0,0,85,39,0
24,4,285569,15,4,10,3,4,1,0,0,58,39,0
23,4,97180,15,4,9,2,1,0,0,0,21,4,0
41,2,113105,11,0,8,3,4,0,0,0,40,39,0
20,0,76847,0,4,0,4,4,0,0,1634,19,39,0
25,4,374632,15,4,1,1,2,1,0,0,40,39,0
44,4,127499,11,2,7,0,1,1,0,0,40,33,0
65,4,153164,5,2,8,0,4,1,0,0,40,11,0
23,4,178367,9,0,10,5,4,1,0,0,40,2,0
26,6,100084,11,3,5,1,4,1,0,0,40,39,0
26,4,491918,11,4,3,1,4,1,0,0,40,39,0
57,4,135373,2,2,14,0,4,1,0,0,60,32,0
66,2,95199,11,6,0,4,3,0,0,0,15,31,0
48,4,141139,8,5,2,1,4,1,0,2417,62,39,1
20,4,219244,11,4,8,4,4,0,0,0,31,39,0
26,4,752303,0,3,8,4,2,1,0,0,57,26,0
52,4,412831,9,4,10,1,4,0,0,0,40,39,0
19,4,204999,15,4,4,5,4,0,0,0,21,39,0
20,4,206339,15,4,8,3,4,0,0,0,30,39,0
54,4,201554,10,5,1,1,2,1,0,2418,61,39,1
48,2,278233,2,2,4,0,4,1,0,0,61,39,1
56,4,120634,11,0,8,4,4,0,0,0,40,39,0
40,4,248118,13,0,8,4,4,0,0,0,36,39,0
40,4,132123,15,2,4,0,4,0,0,0,45,39,0
26,6,130300,15,2,14,2,4,1,0,0,40,39,0
36,4,208466,11,0,8,4,4,0,0,0,58,39,0
18,4,100268,15,4,10,3,4,0,0,0,20,39,0
43,4,147990,15,2,4,0,2,0,0,0,40,39,0
40,4,194673,9,0,4,1,4,1,0,0,60,39,0
26,4,245715,11,2,6,0,4,1,0,0,57,39,0
37,6,105965,11,2,3,0,4,1,3530,0,62,39,0
30,4,132511,9,2,12,0,4,1,0,0,70,14,1
26,4,139507,11,3,8,4,4,0,0,0,21,39,0
39,0,39835,15,2,0,0,4,0,0,0,40,39,0
27,4,102040,11,4,14,3,4,1,0,0,40,39,0
